indicator,countryiso3code,date,value,country_id,country_name
SH.XPD.PVTD.PP.CD,CIV,2008,90.0773100169684,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2007,91.2868301120647,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2006,92.298592286763,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2005,91.6060841638321,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2004,90.8705681950052,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2003,87.3998860595032,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2002,89.4526379053634,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2001,92.9191059864431,CI,Cote d'Ivoire
SH.XPD.PVTD.PP.CD,CIV,2000,91.1400860535175,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2021,87.6655390648706,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2020,66.4549827491622,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2019,48.18361487203,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2018,42.213562952737,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2017,41.9234183069699,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2016,37.3023376568119,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2015,34.4354534117688,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2014,31.0400066969719,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2013,26.253883347979,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2012,24.8665776847285,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2011,17.8307693067451,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2010,27.8154083138171,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2009,26.4505088803255,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2008,20.8847089757442,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2007,19.8567149386581,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2006,15.9835951174084,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2005,14.7768158076939,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2004,15.2662958618653,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2003,13.9078382303851,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2002,14.7230127506708,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2001,13.9181680857257,CI,Cote d'Ivoire
SH.XPD.GHED.PP.CD,CIV,2000,15.9980203951116,CI,Cote d'Ivoire
SL.EMP.TOTL.SP.NE.ZS,CIV,2019,63.131,CI,Cote d'Ivoire
SL.EMP.TOTL.SP.NE.ZS,CIV,2017,54.227,CI,Cote d'Ivoire
SL.EMP.TOTL.SP.NE.ZS,CIV,2016,65.562,CI,Cote d'Ivoire
SL.EMP.TOTL.SP.NE.ZS,CIV,2013,72.142,CI,Cote d'Ivoire
SL.EMP.TOTL.SP.NE.ZS,CIV,2012,62.411,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2018,47.29398,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2017,39.52525,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2016,44.45114,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2015,41.4065,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2014,39.09514,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2013,39.28107,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2012,39.59923,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2011,39.55984,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2010,42.66416,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2009,41.76716,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2008,43.09156,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2007,43.95862,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2006,45.77992,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2001,42.21462,CI,Cote d'Ivoire
SE.XPD.PRIM.ZS,CIV,2000,41.55833,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2018,14.02777,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2017,26.03471,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2016,21.8988,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2015,21.4443,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2014,21.02246,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2013,24.89689,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2012,24.76669,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2011,25.85954,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2010,22.23469,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2009,21.93434,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2008,23.77474,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2007,23.9028,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2006,21.9331,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2005,20.0,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2004,20.22161,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2003,18.69688,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2002,17.32955,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2001,19.42326,CI,Cote d'Ivoire
SE.XPD.TERT.ZS,CIV,2000,22.04268,CI,Cote d'Ivoire
SE.XPD.SECO.ZS,CIV,2018,35.11957,CI,Cote d'Ivoire
SE.XPD.SECO.ZS,CIV,2017,31.42684,CI,Cote d'Ivoire
SE.XPD.SECO.ZS,CIV,2016,30.67585,CI,Cote d'Ivoire
SE.XPD.SECO.ZS,CIV,2015,34.19866,CI,Cote d'Ivoire
SE.XPD.SECO.ZS,CIV,2014,37.18136,CI,Cote d'Ivoire
SE.XPD.SECO.ZS,CIV,2013,33.88244,CI,Cote d'Ivoire
SE.XPD.SECO.ZS,CIV,2012,33.68582,CI,Cote d'Ivoire
SE.XPD.SECO.ZS,CIV,2011,32.71681,CI,Cote d'Ivoire
SE.XPD.SECO.ZS,CIV,2010,33.09796,CI,Cote d'Ivoire
SE.XPD.SECO.ZS,CIV,2009,34.34535,CI,Cote d'Ivoire
SE.XPD.SECO.ZS,CIV,2008,31.28736,CI,Cote d'Ivoire
SE.XPD.SECO.ZS,CIV,2007,30.35379,CI,Cote d'Ivoire
SE.XPD.SECO.ZS,CIV,2006,30.52987,CI,Cote d'Ivoire
SE.XPD.SECO.ZS,CIV,2000,32.66512,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2021,16.3773571246349,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2020,16.0320683194889,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2019,13.6271086543806,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2018,14.7370417836244,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2017,14.9472059883342,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2016,13.4001933039204,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2015,13.4545912156732,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2014,9.21632749724051,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2013,9.93060164103365,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2012,11.3215604705724,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2011,9.60983909951552,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2010,10.6252444022858,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2009,10.4786765320953,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2008,11.0198789267792,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2007,10.6613980449347,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2006,9.75267521167762,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2005,10.5281294074699,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2004,10.1072584827044,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2003,10.3190259166705,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2002,9.08261519702029,CI,Cote d'Ivoire
GC.XPN.TOTL.GD.ZS,CIV,2001,8.2941205356375,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2021,12.33494619,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2020,10.69676466,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2019,8.87882526,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2018,8.08826906,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2017,8.31309102,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2016,9.23549775,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2015,7.6442152,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2014,10.01730159,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2013,5.84717437,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2012,10.93515366,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2011,8.2869887,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2010,7.14480525,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2009,7.05621738,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2008,8.25392021,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2007,5.2156113,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2006,1.79505786,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2005,1.85188158,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2004,1.50492082,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2003,2.17890492,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2002,0.7312436,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2001,0.61326725,CI,Cote d'Ivoire
SH.XPD.EHEX.PC.CD,CIV,2000,0.60222406,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2021,13.35010147,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2020,13.54403591,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2019,12.99884796,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2018,12.27736473,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2017,13.03412533,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2016,14.9303875,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2015,13.08228302,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2014,13.47169113,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2013,8.71003151,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2012,15.65249825,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2011,12.19101715,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2010,10.2001543,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2009,9.92927074,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2008,12.761796,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2007,9.28857231,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2006,3.8120501,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2005,3.96596384,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2004,3.19876003,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2003,4.97327042,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2002,2.02745008,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2001,1.80662155,CI,Cote d'Ivoire
SH.XPD.EHEX.CH.ZS,CIV,2000,1.79331255,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2021,27.6894061221479,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2020,24.4865950249438,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2019,20.7360166355123,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2018,17.8308666504226,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2017,19.0231960993686,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2016,21.6829360219067,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2015,18.031364100326,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2014,20.0638060648282,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2013,11.6805470116492,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2012,23.0974630729176,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2011,16.4839914544376,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2010,15.4530046187873,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2009,14.550769768378,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2008,16.2322762598522,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2007,11.3807591078553,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2006,4.29135998325475,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2005,4.39334597859738,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2004,3.5072519145034,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2003,5.3019891206541,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2002,2.15581754512715,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2001,1.96565724684061,CI,Cote d'Ivoire
SH.XPD.EHEX.PP.CD,CIV,2000,1.95640564800188,CI,Cote d'Ivoire
SE.LPV.PRIM.LD.FE,CIV,2019,76.7833709716796,CI,Cote d'Ivoire
SE.LPV.PRIM.LD.FE,CIV,2014,75.7683410644531,CI,Cote d'Ivoire
SL.EMP.SMGT.FE.ZS,CIV,2017,22.165,CI,Cote d'Ivoire
SL.EMP.SMGT.FE.ZS,CIV,2016,22.156,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2021,4.411,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2020,4.461,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2019,4.523,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2018,4.596,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2017,4.757,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2016,4.873,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2015,4.97,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2014,5.071,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2013,5.135,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2012,5.19,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2011,5.244,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2010,5.292,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2009,5.332,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2008,5.357,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2007,5.403,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2006,5.448,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2005,5.499,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2004,5.527,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2003,5.572,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2002,5.641,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2001,5.704,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,CIV,2000,5.773,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2021,76.9461800334775,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2020,78.2128014399932,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2019,77.3496528435242,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2018,78.3963183775059,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2017,76.8472755833753,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2016,74.4874516984537,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2015,74.61687276112,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2014,74.7460442062217,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2013,77.1220726070836,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2012,79.885291415561,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2011,77.5594314439033,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2010,78.7927363714526,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2009,81.103871550976,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2008,81.7332624669257,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2007,86.7227633850211,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2006,83.8276894754194,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2005,85.2208341465777,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2004,83.1174259360374,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2003,81.8095919673281,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2002,81.1561498671397,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2001,83.9541345368299,CI,Cote d'Ivoire
NE.CON.TOTL.ZS,CIV,2000,83.4914672316025,CI,Cote d'Ivoire
IC.FRM.TRNG.ZS,CIV,2016,35.5,CI,Cote d'Ivoire
IC.FRM.TRNG.ZS,CIV,2009,19.1,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2021,46088495550.4049,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2020,43719176103.1671,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2019,43105997249.3224,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2018,40888165738.7089,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2017,38623372947.6543,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2016,36296271737.6,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2015,34185724112.6511,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2014,31288830022.8319,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2013,28669235165.0391,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2012,27324714177.5671,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2011,24074563230.598,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2010,25770732821.245,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2009,24854928657.7406,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2008,24269886110.047,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2007,24681926851.0636,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2006,23658776843.7569,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2005,23575434058.6818,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2004,23136363318.5124,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2003,22768176071.125,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2002,23507495729.8109,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2001,24340051108.8612,CI,Cote d'Ivoire
NE.CON.TOTL.KD,CIV,2000,24019647401.0732,CI,Cote d'Ivoire
SP.DYN.TFRT.IN,PRK,2021,1.806,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2020,1.821,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2019,1.825,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2018,1.834,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2017,1.848,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2016,1.856,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2015,1.863,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2014,1.874,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2013,1.877,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2012,1.882,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2011,1.883,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2010,1.89,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2009,1.905,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2008,1.97,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2007,1.943,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2006,1.936,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2005,1.872,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2004,1.899,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2003,1.909,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2002,1.919,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2001,1.94,KP,"Korea, Dem. People's Rep."
SP.DYN.TFRT.IN,PRK,2000,1.941,KP,"Korea, Dem. People's Rep."
IC.FRM.FEMO.ZS,CIV,2016,24.4,CI,Cote d'Ivoire
IC.FRM.FEMO.ZS,CIV,2009,61.9,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2021,0.895,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2020,0.912,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2019,0.964,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2018,1.1,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2017,1.14,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2016,1.11,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2015,1.1,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2014,0.989,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2013,1.14,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2012,1.18,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2011,1.2,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2010,1.26,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2009,1.28,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2008,1.66,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2007,1.18,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2006,1.32,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2005,1.29,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2004,1.32,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2003,1.24,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2002,1.74,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2001,1.61,CI,Cote d'Ivoire
IT.MLT.MAIN.P2,CIV,2000,1.49,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2021,1.13038,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2020,0.903911,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2019,0.768712,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2018,0.640536,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2017,0.534257,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2016,0.524752,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2015,0.434546,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2014,0.517205,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2013,0.235094,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2012,0.196731,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2009,0.0454588,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2008,0.0464804,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2007,0.0475499,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2006,0.0486694,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2005,0.00617387,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2004,0.00421536,CI,Cote d'Ivoire
IT.NET.BBND.P2,CIV,2003,0.00215942,CI,Cote d'Ivoire
IC.FRM.FEMM.ZS,CIV,2016,14.3,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2021,63620992438.4818,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2020,59423700880.6615,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2019,59010785540.9857,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2018,55294253263.7438,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2017,52739979047.0655,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2016,49101205368.91,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2015,45815005169.2651,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2014,42739891584.4862,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2013,39077544167.6054,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2012,35281210700.9425,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2011,32783010325.3471,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2010,34643522418.9356,CI,Cote d'Ivoire
NY.GDP.MKTP.KD,CIV,2009,32423167866.6818,CI,Cote d'Ivoire
